Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452951,SRR2859214,Machado:Charlottesville:Virginia:North America:Sep:01:2010:G_7_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452866,SRR2859215,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:G_8_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452952,SRR2859216,Machado:Charlottesville:Virginia:North America:Sep:01:2010:G_9_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452783,SRR2859217,Machado:Bowdoin:Maine:North America:Oct:01:2011:H_1_1
Machado,Drosophila simulans,44,I,North America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452973,SRR2859218,Machado:Homestead:Florida:North America:May:01:2011:H_11_1
Machado,Drosophila simulans,44,I,North America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452974,SRR2859219,Machado:Homestead:Florida:North America:May:01:2011:H_13_1
Machado,Drosophila simulans,44,I,North America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452975,SRR2859220,Machado:Homestead:Florida:North America:May:01:2011:H_15_1
Machado,Drosophila simulans,44,I,North America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452976,SRR2859221,Machado:Homestead:Florida:North America:May:01:2011:H_17_1
Machado,Drosophila simulans,44,I,North America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452977,SRR2859222,Machado:Homestead:Florida:North America:May:01:2011:H_19_1
Machado,Drosophila simulans,44,I,North America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452978,SRR2859223,Machado:Homestead:Florida:North America:May:01:2011:H_21_1
Machado,Drosophila simulans,44,I,North America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452979,SRR2859224,Machado:Homestead:Florida:North America:May:01:2011:H_23_1
