author,species,numInd,p/i,country,state,city,lat,long,year,month,day,biosamp,sra,identifier
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157286,SRS1466682,Palmieri:Zuma:California:USA:Feb:11:2012:Sz142
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157285,SRS1466681,Palmieri:Zuma:California:USA:Feb:11:2012:Sz141
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157284,SRS1466680,Palmieri:Zuma:California:USA:Feb:11:2012:Sz140
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157283,SRS1466679,Palmieri:Zuma:California:USA:Feb:11:2012:Sz14
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157282,SRS1466677,Palmieri:Zuma:California:USA:Feb:11:2012:Sz139
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157281,SRS1466675,Palmieri:Zuma:California:USA:Feb:11:2012:Sz138
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157280,SRS1466676,Palmieri:Zuma:California:USA:Feb:11:2012:Sz137
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157279,SRS1466674,Palmieri:Zuma:California:USA:Feb:11:2012:Sz136
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157278,SRS1466673,Palmieri:Zuma:California:USA:Feb:11:2012:Sz135
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157277,SRS1466672,Palmieri:Zuma:California:USA:Feb:11:2012:Sz133
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157276,SRS1466671,Palmieri:Zuma:California:USA:Feb:11:2012:Sz131
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157275,SRS1466670,Palmieri:Zuma:California:USA:Feb:11:2012:Sz130
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157274,SRS1466669,Palmieri:Zuma:California:USA:Feb:11:2012:Sz13
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157273,SRS1466668,Palmieri:Zuma:California:USA:Feb:11:2012:Sz129
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157272,SRS1466666,Palmieri:Zuma:California:USA:Feb:11:2012:Sz128
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157271,SRS1466662,Palmieri:Zuma:California:USA:Feb:11:2012:Sz127
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157270,SRS1466650,Palmieri:Zuma:California:USA:Feb:11:2012:Sz126
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157269,SRS1466639,Palmieri:Zuma:California:USA:Feb:11:2012:Sz125
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157268,SRS1466627,Palmieri:Zuma:California:USA:Feb:11:2012:Sz124
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157267,SRS1466617,Palmieri:Zuma:California:USA:Feb:11:2012:Sz123
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157266,SRS1466606,Palmieri:Zuma:California:USA:Feb:11:2012:Sz121
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157265,SRS1466595,Palmieri:Zuma:California:USA:Feb:11:2012:Sz120
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157264,SRS1466582,Palmieri:Zuma:California:USA:Feb:11:2012:Sz12
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157263,SRS1466573,Palmieri:Zuma:California:USA:Feb:11:2012:Sz116
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157262,SRS1466761,Palmieri:Zuma:California:USA:Feb:11:2012:Sz115
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157261,SRS1466750,Palmieri:Zuma:California:USA:Feb:11:2012:Sz113
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157260,SRS1466739,Palmieri:Zuma:California:USA:Feb:11:2012:Sz111
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157259,SRS1466728,Palmieri:Zuma:California:USA:Feb:11:2012:Sz110
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157258,SRS1466716,Palmieri:Zuma:California:USA:Feb:11:2012:Sz11
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157257,SRS1466694,Palmieri:Zuma:California:USA:Feb:11:2012:Sz106
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157256,SRS1466678,Palmieri:Zuma:California:USA:Feb:11:2012:Sz103
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157255,SRS1466667,Palmieri:Zuma:California:USA:Feb:11:2012:Sz102
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157254,SRS1466571,Palmieri:Zuma:California:USA:Feb:11:2012:Sz101
Signor,Drosophila simulans,20,I,USA,California,Zuma,34.0259N,118.7798W,2012,Feb,11,SAMN05157253,SRS1466572,Palmieri:Zuma:California:USA:Feb:11:2012:Sz100
