row,author,species,numInd,p/i,continent,country,state,city,lat,long,year,month,day,biosamp,sra,identifier
260, Machado,Drosophila_simulans,50,P,North_America,USA,Pennsylania,Linvilla,39.88,-75.41,2010,Sep,01,SAMN03453018,SRR2859358,Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals
261, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452949,SRR2859210,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_3_1
262, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452749,SRR2396819,Machado:Bowdoin:Maine:North_America:Oct:01:2011:B_1_1
263, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452750,SRR2396820,Machado:Bowdoin:Maine:North_America:Oct:01:2011:B_3_1
264, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452751,SRR2396821,Machado:Bowdoin:Maine:North_America:Oct:01:2011:B_5_1
265, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452752,SRR2396822,Machado:Bowdoin:Maine:North_America:Oct:01:2011:B_7_1
266, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452753,SRR2396823,Machado:Bowdoin:Maine:North_America:Oct:01:2011:B_9_1
267, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452754,SRR2396824,Machado:Bowdoin:Maine:North_America:Oct:01:2011:B_11_1
268, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452755,SRR2396825,Machado:Bowdoin:Maine:North_America:Oct:01:2011:B_13_1
269, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452756,SRR2396826,Machado:Bowdoin:Maine:North_America:Oct:01:2011:B_15_1
270, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452757,SRR2396827,Machado:Bowdoin:Maine:North_America:Oct:01:2011:B_17_1
271, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452758,SRR2396828,Machado:Bowdoin:Maine:North_America:Oct:01:2011:B_19_1
272, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452759,SRR2396829,Machado:Bowdoin:Maine:North_America:Oct:01:2011:B_21_1
273, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452760,SRR2396830,Machado:Bowdoin:Maine:North_America:Oct:01:2011:B_23_1
274, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452762,SRR2396832,Machado:Bowdoin:Maine:North_America:Oct:01:2011:D_3_1
275, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452763,SRR2396833,Machado:Bowdoin:Maine:North_America:Oct:01:2011:D_5_1
276, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452764,SRR2396834,Machado:Bowdoin:Maine:North_America:Oct:01:2011:D_7_1
277, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452765,SRR2396835,Machado:Bowdoin:Maine:North_America:Oct:01:2011:D_9_1
278, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452766,SRR2396836,Machado:Bowdoin:Maine:North_America:Oct:01:2011:D_11_1
279, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452767,SRR2396837,Machado:Bowdoin:Maine:North_America:Oct:01:2011:D_13_1
280, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452768,SRR2396838,Machado:Bowdoin:Maine:North_America:Oct:01:2011:D_17_1
281, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452769,SRR2396839,Machado:Bowdoin:Maine:North_America:Oct:01:2011:D_19_1
282, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452770,SRR2396840,Machado:Bowdoin:Maine:North_America:Oct:01:2011:D_21_1
283, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452771,SRR2396841,Machado:Bowdoin:Maine:North_America:Oct:01:2011:D_23_1
284, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452772,SRR2396842,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_1_1
285, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452773,SRR2396843,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_3_1
286, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452774,SRR2396844,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_5_1
287, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452775,SRR2396845,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_7_1
288, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452776,SRR2396846,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_9_1
289, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452777,SRR2396847,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_13_1
290, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452778,SRR2396848,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_15_1
291, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452779,SRR2396849,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_17_1
292, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452780,SRR2396850,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_19_1
293, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452781,SRR2396851,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_21_1
294, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452782,SRR2396852,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_23_1
295, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452783,SRR2396853,Machado:Bowdoin:Maine:North_America:Oct:01:2011:H_1_1
296, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452784,SRR2396854,Machado:Bowdoin:Maine:North_America:Oct:01:2011:H_3_1
297, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452785,SRR2396855,Machado:Bowdoin:Maine:North_America:Oct:01:2011:H_5_1
298, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452786,SRR2396856,Machado:Bowdoin:Maine:North_America:Oct:01:2011:H_7_1
299, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452787,SRR2396857,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:I_2_1
300, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452788,SRR2396858,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:I_4_1
301, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452789,SRR2396859,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:I_6_1
302, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452790,SRR2396860,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:I_8_1
303, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452791,SRR2396861,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:I_10_1
304, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452792,SRR2396862,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:I_12_1
305, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452793,SRR2396863,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:I_14_1
306, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452794,SRR2396864,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:I_16_1
307, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452795,SRR2396865,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:I_20_1
308, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452796,SRR2396866,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:I_22_1
309, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452797,SRR2396867,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:I_24_1
310, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452798,SRR2396868,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:K_2_1
311, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452799,SRR2396869,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:K_4_1
312, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452800,SRR2396870,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:K_6_1
313, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452801,SRR2396871,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:K_8_1
314, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452802,SRR2396872,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:K_10_1
315, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452804,SRR2396874,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:K_16_1
316, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452805,SRR2396875,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:K_18_1
317, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452806,SRR2396876,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:K_20_1
318, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452807,SRR2396877,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:K_24_1
319, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452808,SRR2396878,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:O_2_1
320, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452809,SRR2396879,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:O_4_1
321, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452810,SRR2396880,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:O_6_1
322, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452811,SRR2396881,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:O_8_1
323, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452812,SRR2396882,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:O_10_1
324, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452813,SRR2396883,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:O_12_1
325, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452814,SRR2396884,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:O_14_1
326, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452815,SRR2396885,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:O_16_1
327, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452816,SRR2396886,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_2_1
328, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452817,SRR2396887,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_4_1
329, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452818,SRR2396888,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_6_1
330, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452820,SRR2396890,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_10_1
331, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452821,SRR2396891,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_12_1
332, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452822,SRR2396892,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_14_1
333, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452823,SRR2396893,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_16_1
334, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452824,SRR2396894,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_18_1
335, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452825,SRR2396895,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_20_1
336, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452826,SRR2396896,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_22_1
337, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452827,SRR2396897,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_24_1
338, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452828,SRR2396898,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:A_2_1
339, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452829,SRR2396899,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:A_4_1
340, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452830,SRR2396900,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:A_6_1
341, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452831,SRR2396901,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:A_8_1
342, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452832,SRR2396902,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:A_10_1
343, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452833,SRR2396903,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:A_12_1
344, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452834,SRR2396904,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:A_14_1
345, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452835,SRR2396905,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:A_16_1
346, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452836,SRR2396906,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:A_18_1
347, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452837,SRR2396907,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:A_20_1
348, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452838,SRR2396908,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:A_22_1
349, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452839,SRR2396909,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:A_24_1
350, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452840,SRR2396910,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_2_1
351, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452841,SRR2396911,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_6_1
352, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452842,SRR2396912,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_8_1
353, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452843,SRR2396913,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_10_1
354, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452844,SRR2396914,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_12_1
355, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452845,SRR2396915,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_14_1
356, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452846,SRR2396916,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_16_1
357, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452847,SRR2396917,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_18_1
358, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452848,SRR2396918,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_20_1
359, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452849,SRR2396919,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_22_1
360, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452850,SRR2396920,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_24_1
361, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452851,SRR2396921,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_2_1
362, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452852,SRR2396922,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_4_1
363, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452853,SRR2396923,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_6_1
364, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452854,SRR2396924,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_8_1
365, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452855,SRR2396925,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_10_1
366, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452856,SRR2396926,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_12_1
367, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452857,SRR2396927,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_14_1
368, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452858,SRR2396928,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_16_1
369, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452859,SRR2396929,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_18_1
370, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452860,SRR2396930,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_20_1
371, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452861,SRR2396931,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_22_1
372, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452862,SRR2396932,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_24_1
373, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452863,SRR2396933,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_2_1
374, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452864,SRR2396934,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_4_1
375, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452865,SRR2396935,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_6_1
376, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452866,SRR2396936,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_8_1
377, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452867,SRR2396937,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_10_1
378, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452868,SRR2396938,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_12_1
379, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452869,SRR2396939,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_14_1
380, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452870,SRR2396940,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_16_1
381, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452871,SRR2396941,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_18_1
382, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452872,SRR2396942,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_20_1
383, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452873,SRR2396943,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_22_1
384, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452875,SRR2396945,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:P_13_1
385, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452876,SRR2396946,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:P_15_1
386, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452877,SRR2396947,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:P_17_1
387, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452878,SRR2396948,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:A_1_1
