author,species,numInd,p/i,country,state,city,lat,long,year,month,day,biosamp,sra,identifier
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452797,SRR2396867,Machado:NA:Pennsylvania:USA:Nov:01:2011:I_24_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452798,SRR2396868,Machado:NA:Pennsylvania:USA:Nov:01:2011:K_2_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452799,SRR2396869,Machado:NA:Pennsylvania:USA:Nov:01:2011:K_4_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452800,SRR2396870,Machado:NA:Pennsylvania:USA:Nov:01:2011:K_6_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452801,SRR2396871,Machado:NA:Pennsylvania:USA:Nov:01:2011:K_8_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452802,SRR2396872,Machado:NA:Pennsylvania:USA:Nov:01:2011:K_10_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452804,SRR2396874,Machado:NA:Pennsylvania:USA:Nov:01:2011:K_16_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452805,SRR2396875,Machado:NA:Pennsylvania:USA:Nov:01:2011:K_18_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452806,SRR2396876,Machado:NA:Pennsylvania:USA:Nov:01:2011:K_20_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452807,SRR2396877,Machado:NA:Pennsylvania:USA:Nov:01:2011:K_24_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452808,SRR2396878,Machado:NA:Pennsylvania:USA:Nov:01:2011:O_2_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452809,SRR2396879,Machado:NA:Pennsylvania:USA:Nov:01:2011:O_4_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452810,SRR2396880,Machado:NA:Pennsylvania:USA:Nov:01:2011:O_6_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452811,SRR2396881,Machado:NA:Pennsylvania:USA:Nov:01:2011:O_8_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452812,SRR2396882,Machado:NA:Pennsylvania:USA:Nov:01:2011:O_10_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452813,SRR2396883,Machado:NA:Pennsylvania:USA:Nov:01:2011:O_12_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452814,SRR2396884,Machado:NA:Pennsylvania:USA:Nov:01:2011:O_14_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452815,SRR2396885,Machado:NA:Pennsylvania:USA:Nov:01:2011:O_16_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452816,SRR2396886,Machado:NA:Pennsylvania:USA:Nov:01:2011:M_2_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452817,SRR2396887,Machado:NA:Pennsylvania:USA:Nov:01:2011:M_4_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452818,SRR2396888,Machado:NA:Pennsylvania:USA:Nov:01:2011:M_6_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452820,SRR2396890,Machado:NA:Pennsylvania:USA:Nov:01:2011:M_10_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452821,SRR2396891,Machado:NA:Pennsylvania:USA:Nov:01:2011:M_12_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452822,SRR2396892,Machado:NA:Pennsylvania:USA:Nov:01:2011:M_14_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452823,SRR2396893,Machado:NA:Pennsylvania:USA:Nov:01:2011:M_16_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452824,SRR2396894,Machado:NA:Pennsylvania:USA:Nov:01:2011:M_18_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452825,SRR2396895,Machado:NA:Pennsylvania:USA:Nov:01:2011:M_20_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452826,SRR2396896,Machado:NA:Pennsylvania:USA:Nov:01:2011:M_22_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452827,SRR2396897,Machado:NA:Pennsylvania:USA:Nov:01:2011:M_24_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452828,SRR2396898,Machado:NA:Pennsylvania:USA:Sep:01:2011:A_2_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452829,SRR2396899,Machado:NA:Pennsylvania:USA:Sep:01:2011:A_4_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452830,SRR2396900,Machado:NA:Pennsylvania:USA:Sep:01:2011:A_6_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452831,SRR2396901,Machado:NA:Pennsylvania:USA:Sep:01:2011:A_8_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452832,SRR2396902,Machado:NA:Pennsylvania:USA:Sep:01:2011:A_10_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452833,SRR2396903,Machado:NA:Pennsylvania:USA:Sep:01:2011:A_12_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452834,SRR2396904,Machado:NA:Pennsylvania:USA:Sep:01:2011:A_14_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452835,SRR2396905,Machado:NA:Pennsylvania:USA:Sep:01:2011:A_16_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452836,SRR2396906,Machado:NA:Pennsylvania:USA:Sep:01:2011:A_18_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452837,SRR2396907,Machado:NA:Pennsylvania:USA:Sep:01:2011:A_20_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452838,SRR2396908,Machado:NA:Pennsylvania:USA:Sep:01:2011:A_22_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452839,SRR2396909,Machado:NA:Pennsylvania:USA:Sep:01:2011:A_24_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452840,SRR2396910,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_2_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452841,SRR2396911,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_6_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452842,SRR2396912,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_8_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452843,SRR2396913,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_10_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452844,SRR2396914,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_12_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452845,SRR2396915,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_14_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452846,SRR2396916,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_16_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452847,SRR2396917,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_18_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452848,SRR2396918,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_20_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452849,SRR2396919,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_22_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452850,SRR2396920,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_24_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452851,SRR2396921,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_2_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452852,SRR2396922,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_4_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452853,SRR2396923,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_6_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452854,SRR2396924,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_8_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452855,SRR2396925,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_10_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452856,SRR2396926,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_12_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452857,SRR2396927,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_14_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452858,SRR2396928,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_16_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452859,SRR2396929,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_18_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452860,SRR2396930,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_20_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452861,SRR2396931,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_22_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452862,SRR2396932,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_24_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452863,SRR2396933,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_2_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452864,SRR2396934,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_4_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452865,SRR2396935,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_6_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452866,SRR2396936,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_8_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452867,SRR2396937,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_10_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452868,SRR2396938,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_12_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452869,SRR2396939,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_14_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452870,SRR2396940,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_16_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452871,SRR2396941,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_18_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452872,SRR2396942,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_20_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452873,SRR2396943,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_22_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452875,SRR2396945,Machado:NA:Pennsylvania:USA:Sep:01:2011:P_13_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452876,SRR2396946,Machado:NA:Pennsylvania:USA:Sep:01:2011:P_15_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452877,SRR2396947,Machado:NA:Pennsylvania:USA:Sep:01:2011:P_17_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452878,SRR2396948,Machado:NA:Pennsylvania:USA:Aug:01:2011:A_1_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452879,SRR2396949,Machado:NA:Pennsylvania:USA:Aug:01:2011:A_3_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452880,SRR2396950,Machado:NA:Pennsylvania:USA:Aug:01:2011:A_5_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452881,SRR2396951,Machado:NA:Pennsylvania:USA:Aug:01:2011:A_7_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452882,SRR2396952,Machado:NA:Pennsylvania:USA:Aug:01:2011:A_9_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452883,SRR2396953,Machado:NA:Pennsylvania:USA:Aug:01:2011:A_11_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452884,SRR2396954,Machado:NA:Pennsylvania:USA:Aug:01:2011:A_13_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452885,SRR2396955,Machado:NA:Pennsylvania:USA:Aug:01:2011:A_15_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452886,SRR2396956,Machado:NA:Pennsylvania:USA:Aug:01:2011:A_17_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452887,SRR2396957,Machado:NA:Pennsylvania:USA:Aug:01:2011:J_1_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452888,SRR2396958,Machado:NA:Pennsylvania:USA:Aug:01:2011:J_3_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452889,SRR2396959,Machado:NA:Pennsylvania:USA:Aug:01:2011:J_5_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452890,SRR2396960,Machado:NA:Pennsylvania:USA:Aug:01:2011:J_7_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452891,SRR2396961,Machado:NA:Pennsylvania:USA:Aug:01:2011:K_1_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452892,SRR2396962,Machado:NA:Pennsylvania:USA:Aug:01:2011:K_3_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452893,SRR2396963,Machado:NA:Pennsylvania:USA:Aug:01:2011:K_5_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452894,SRR2396964,Machado:NA:Pennsylvania:USA:Aug:01:2011:K_7_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452895,SRR2396965,Machado:NA:Pennsylvania:USA:Aug:01:2011:K_9_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452896,SRR2396966,Machado:NA:Pennsylvania:USA:Aug:01:2011:K_11_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452897,SRR2396967,Machado:NA:Pennsylvania:USA:Aug:01:2011:K_13_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452898,SRR2396968,Machado:NA:Pennsylvania:USA:Aug:01:2011:K_15_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452899,SRR2396969,Machado:NA:Pennsylvania:USA:Aug:01:2011:K_17_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452900,SRR2396970,Machado:NA:Pennsylvania:USA:Aug:01:2011:K_19_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452901,SRR2396971,Machado:NA:Pennsylvania:USA:Aug:01:2011:K_21_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452902,SRR2396972,Machado:NA:Pennsylvania:USA:Aug:01:2011:K_23_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452903,SRR2396973,Machado:NA:Pennsylvania:USA:Aug:01:2011:M_1_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452904,SRR2396974,Machado:NA:Pennsylvania:USA:Aug:01:2011:M_3_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452905,SRR2396975,Machado:NA:Pennsylvania:USA:Aug:01:2011:M_5_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452906,SRR2396976,Machado:NA:Pennsylvania:USA:Aug:01:2011:M_7_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452907,SRR2396977,Machado:NA:Pennsylvania:USA:Aug:01:2011:M_9_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452908,SRR2396978,Machado:NA:Pennsylvania:USA:Aug:01:2011:M_11_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452910,SRR2396980,Machado:NA:Pennsylvania:USA:Aug:01:2011:M_15_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452911,SRR2396981,Machado:NA:Pennsylvania:USA:Aug:01:2011:M_17_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452912,SRR2396982,Machado:NA:Pennsylvania:USA:Aug:01:2011:M_19_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452913,SRR2396983,Machado:NA:Pennsylvania:USA:Aug:01:2011:M_23_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452914,SRR2396984,Machado:NA:Pennsylvania:USA:Aug:01:2011:O_1_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452915,SRR2396985,Machado:NA:Pennsylvania:USA:Aug:01:2011:O_3_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452916,SRR2396986,Machado:NA:Pennsylvania:USA:Aug:01:2011:O_5_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452917,SRR2396987,Machado:NA:Pennsylvania:USA:Aug:01:2011:O_7_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452918,SRR2396988,Machado:NA:Pennsylvania:USA:Aug:01:2011:O_9_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452919,SRR2396989,Machado:NA:Pennsylvania:USA:Aug:01:2011:O_11_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452920,SRR2396990,Machado:NA:Pennsylvania:USA:Aug:01:2011:O_13_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452921,SRR2396991,Machado:NA:Pennsylvania:USA:Aug:01:2011:O_15_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452922,SRR2396992,Machado:NA:Virginia:USA:Sep:01:2010:A_19_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452923,SRR2396993,Machado:NA:Virginia:USA:Sep:01:2010:A_21_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452924,SRR2396994,Machado:NA:Virginia:USA:Sep:01:2010:A_23_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452925,SRR2396995,Machado:NA:Virginia:USA:Sep:01:2010:C_1_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452926,SRR2396996,Machado:NA:Virginia:USA:Sep:01:2010:C_3_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452927,SRR2396997,Machado:NA:Virginia:USA:Sep:01:2010:C_5_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452928,SRR2396998,Machado:NA:Virginia:USA:Sep:01:2010:C_7_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452929,SRR2396999,Machado:NA:Virginia:USA:Sep:01:2010:C_9_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452930,SRR2397000,Machado:NA:Virginia:USA:Sep:01:2010:C_11_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452931,SRR2397001,Machado:NA:Virginia:USA:Sep:01:2010:C_13_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452932,SRR2397002,Machado:NA:Virginia:USA:Sep:01:2010:C_15_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452933,SRR2397003,Machado:NA:Virginia:USA:Sep:01:2010:C_17_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452934,SRR2397004,Machado:NA:Virginia:USA:Sep:01:2010:C_19_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452935,SRR2397005,Machado:NA:Virginia:USA:Sep:01:2010:C_21_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452936,SRR2397006,Machado:NA:Virginia:USA:Sep:01:2010:C_23_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452937,SRR2397007,Machado:NA:Virginia:USA:Sep:01:2010:E_1_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452938,SRR2397008,Machado:NA:Virginia:USA:Sep:01:2010:E_3_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452939,SRR2397009,Machado:NA:Virginia:USA:Sep:01:2010:E_7_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452940,SRR2397010,Machado:NA:Virginia:USA:Sep:01:2010:E_9_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452941,SRR2397011,Machado:NA:Virginia:USA:Sep:01:2010:E_11_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452942,SRR2397012,Machado:NA:Virginia:USA:Sep:01:2010:E_13_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452943,SRR2397013,Machado:NA:Virginia:USA:Sep:01:2010:E_15_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452944,SRR2397014,Machado:NA:Virginia:USA:Sep:01:2010:E_17_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452946,SRR2397016,Machado:NA:Virginia:USA:Sep:01:2010:E_21_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452947,SRR2397017,Machado:NA:Virginia:USA:Sep:01:2010:E_23_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452948,SRR2397018,Machado:NA:Virginia:USA:Sep:01:2010:G_1_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452949,SRR2397019,Machado:NA:Virginia:USA:Sep:01:2010:G_3_1
